file,loc,language,change_count,churn_added,churn_deleted,churn_total,authors_count,author_concentration,last_modified_date,max_function_cc,avg_function_cc,max_function_loc,duplication_percent,code_health_score,hotspot_score,is_hotspot,coupling_degree,developer_congestion_flag,former_contributor_risk_flag
osafw-app/App_Data/sql/updates/upd2023-10-30.sql,2,.sql,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/sql/updates/upd2023-11-14.sql,12,.sql,0,0,0,0,0,0.0,,0,0.0,0,25.0,8.5,0.0,False,0,False,False
osafw-app/App_Data/sql/updates/upd2024-01-09.sql,103,.sql,1,3,0,3,1,1.0,2024-01-31T21:12:09+02:00,0,0.0,0,27.18,8.5,0.0,False,0,False,False
osafw-app/App_Data/sql/updates/upd2024-01-15.sql,93,.sql,0,0,0,0,0,0.0,,0,0.0,0,53.76,8.5,0.0,False,0,False,False
osafw-app/App_Data/sql/updates/upd2024-06-03.sql,3,.sql,1,5,0,5,1,1.0,2024-06-11T13:32:11-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/sql/updates/upd2024-10-07.sql,2,.sql,1,4,0,4,1,1.0,2024-10-07T11:08:41-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/sql/updates/upd2024-12-10.sql,1,.sql,1,3,0,3,1,1.0,2024-12-10T15:38:53-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/sql/updates/upd2025-02-12.sql,4,.sql,1,7,0,7,1,1.0,2025-02-12T14:31:50-06:00,0,0.0,0,50.0,8.5,0.0,False,0,False,False
osafw-app/App_Data/sql/updates/upd2025-03-26.sql,45,.sql,1,65,0,65,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,8.89,9.5,0.0,False,0,False,False
osafw-app/App_Data/sql/updates/upd2025-04-01.sql,8,.sql,1,12,0,12,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/sql/updates/upd2025-05-20.sql,22,.sql,1,33,0,33,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/sql/updates/upd2025-06-16.sql,1,.sql,1,4,0,4,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/sql/updates/upd2025-09-02.sql,3,.sql,1,5,0,5,1,1.0,2025-09-08T14:59:47-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/sql/views.sql,0,.sql,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/activitylogs/url.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/att/index/list_filter_actions.html,1,.html,1,1,0,1,1,1.0,2026-01-07T19:26:36-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/att/index/list_filter_more.html,11,.html,2,3,2,5,1,1.0,2026-01-07T19:26:36-06:00,0,0.0,0,18.18,9.0,0.1993,False,0,False,False
osafw-app/App_Data/template/admin/att/index/list_table.html,45,.html,6,7,7,14,1,1.0,2026-01-12T16:40:07-06:00,0,0.0,0,13.33,9.0,0.4349,True,105,False,False
osafw-app/App_Data/template/admin/att/index/main.html,3,.html,3,3,11,14,1,1.0,2025-12-26T15:39:04-06:00,0,0.0,0,0.0,10.0,0.1946,False,0,False,False
osafw-app/App_Data/template/admin/att/index/onload.js,6,.js,0,0,0,0,0,0.0,,1,1.0,5,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/att/index/page_header_actions.html,2,.html,1,2,0,2,1,1.0,2025-12-26T15:39:04-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/att/index/page_header_actions_right.html,1,.html,1,1,0,1,1,1.0,2025-12-26T15:39:04-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/att/index/quick_upload.html,10,.html,2,2,2,4,1,1.0,2026-01-14T15:09:02-06:00,0,0.0,0,0.0,10.0,0.1958,False,0,False,False
osafw-app/App_Data/template/admin/att/index/row_click_url.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/att/index/title.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/att/select/main.html,32,.html,4,4,43,47,1,1.0,2025-07-14T15:23:57-05:00,0,0.0,0,21.88,8.5,0.3554,False,0,False,False
osafw-app/App_Data/template/admin/att/select/modal.html,42,.html,4,11,20,31,1,1.0,2026-01-10T15:27:03-06:00,2,2.0,8,21.43,8.5,0.3686,False,0,False,False
osafw-app/App_Data/template/admin/att/select/onload.js,37,.js,1,2,2,4,1,1.0,2025-06-17T15:53:42-05:00,3,1.5,8,35.14,8.5,0.0,False,0,False,False
osafw-app/App_Data/template/admin/att/select/title.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/att/showform/form.html,17,.html,3,3,5,8,1,1.0,2026-01-14T15:09:02-06:00,0,0.0,0,29.41,8.5,0.281,False,0,False,False
osafw-app/App_Data/template/admin/att/showform/form_left.html,45,.html,2,2,4,6,1,1.0,2025-09-17T15:33:57-05:00,0,0.0,0,31.11,8.5,0.2474,False,0,False,False
osafw-app/App_Data/template/admin/att/showform/form_right.html,8,.html,1,7,0,7,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,25.0,8.5,0.0,False,0,False,False
osafw-app/App_Data/template/admin/att/showform/main.html,2,.html,1,1,3,4,1,1.0,2025-12-26T15:39:04-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/att/showform/page_header_breadcrumbs.html,1,.html,1,1,0,1,1,1.0,2025-12-26T15:39:04-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/att/showform/title.html,2,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/att/status.sel,5,.sel,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/att/url.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/db/index/a_end.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/db/index/main.html,37,.html,0,0,0,0,0,0.0,,0,0.0,0,18.92,9.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/db/index/results.html,18,.html,0,0,0,0,0,0.0,,0,0.0,0,11.11,9.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/db/index/select_link.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/db/index/title.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/db/index/url.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/db/url.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demodicts/index/list_filter_actions.html,1,.html,1,1,0,1,1,1.0,2026-01-07T19:26:36-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demodicts/index/list_filter_more.html,4,.html,2,5,2,7,1,1.0,2026-01-07T19:26:36-06:00,0,0.0,0,0.0,10.0,0.1604,False,0,False,False
osafw-app/App_Data/template/admin/demodicts/index/list_table.html,33,.html,3,4,4,8,1,1.0,2026-01-12T16:40:07-06:00,0,0.0,0,6.06,9.5,0.3104,False,0,False,False
osafw-app/App_Data/template/admin/demodicts/index/main.html,3,.html,1,1,5,6,1,1.0,2025-12-26T15:39:04-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demodicts/index/page_header_actions.html,1,.html,1,1,0,1,1,1.0,2025-12-26T15:39:04-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demodicts/index/row_click_url.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demodicts/index/title.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demodicts/showform/form.html,28,.html,6,8,10,18,1,1.0,2026-01-20T08:32:06-06:00,0,0.0,0,46.43,8.5,0.4078,True,121,False,False
osafw-app/App_Data/template/admin/demodicts/showform/main.html,2,.html,2,3,4,7,1,1.0,2026-01-20T08:32:06-06:00,0,0.0,0,0.0,10.0,0.1325,False,0,False,False
osafw-app/App_Data/template/admin/demodicts/showform/modal_footer.html,1,.html,1,1,0,1,1,1.0,2026-01-20T08:32:06-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demodicts/showform/page_header_breadcrumbs.html,1,.html,1,1,0,1,1,1.0,2025-12-26T15:39:04-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demodicts/showform/title.html,2,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demodicts/url.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demos/index/btn_multidel_more.html,0,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demos/index/list_filter_actions.html,1,.html,1,1,0,1,1,1.0,2026-01-07T19:26:36-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demos/index/list_filter_more.html,0,.html,1,0,1,1,1,1.0,2026-01-19T11:16:02-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demos/index/list_table.html,38,.html,4,5,5,10,1,1.0,2026-01-12T16:40:07-06:00,0,0.0,0,5.26,9.5,0.3638,False,0,False,False
osafw-app/App_Data/template/admin/demos/index/load_script.html,2,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demos/index/main.html,3,.html,2,3,7,10,1,1.0,2026-01-19T11:16:02-06:00,0,0.0,0,0.0,10.0,0.1489,False,0,False,False
osafw-app/App_Data/template/admin/demos/index/onload.js,0,.js,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demos/index/page_header_actions.html,1,.html,1,1,0,1,1,1.0,2025-12-26T15:39:04-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demos/index/return_url.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demos/index/row_click_url.html,1,.html,1,1,1,2,1,1.0,2024-08-07T15:17:51-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demos/index/title.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demos/index/userlist_entity.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demos/show/form.html,12,.html,1,1,3,4,1,1.0,2025-12-26T15:39:04-06:00,0,0.0,0,41.67,8.5,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demos/show/form_left.html,144,.html,4,52,49,101,1,1.0,2026-01-15T19:15:17-06:00,0,0.0,0,63.19,8.5,0.424,False,0,False,False
osafw-app/App_Data/template/admin/demos/show/form_right.html,44,.html,6,26,39,65,1,1.0,2026-01-12T16:40:07-06:00,0,0.0,0,61.36,8.49,0.4336,True,69,False,False
osafw-app/App_Data/template/admin/demos/show/load_script.html,2,.html,1,2,1,3,1,1.0,2026-01-10T15:24:15-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demos/show/main.html,3,.html,1,2,2,4,1,1.0,2025-12-26T15:39:04-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demos/show/onload.js,1,.js,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demos/show/return_url.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demos/show/title.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demos/show/userlist_entity.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demos/showform/form.html,17,.html,3,3,5,8,1,1.0,2026-01-14T15:09:02-06:00,0,0.0,0,29.41,8.5,0.281,False,0,False,False
osafw-app/App_Data/template/admin/demos/showform/form_left.html,180,.html,7,51,48,99,1,1.0,2026-01-15T19:15:17-06:00,0,0.0,0,56.11,8.48,0.533,True,79,False,False
osafw-app/App_Data/template/admin/demos/showform/form_right.html,20,.html,4,23,55,78,1,1.0,2026-01-10T15:27:03-06:00,0,0.0,0,60.0,8.5,0.3316,False,0,False,False
osafw-app/App_Data/template/admin/demos/showform/load_script.html,5,.html,1,0,1,1,1,1.0,2024-06-11T15:26:08-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demos/showform/main.html,2,.html,1,2,3,5,1,1.0,2025-12-26T15:39:04-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demos/showform/onload.js,0,.js,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demos/showform/title.html,2,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demos/url.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demosdynamic/config.json,675,.json,20,740,568,1308,1,1.0,2026-01-20T08:32:06-06:00,0,0.0,0,75.7,7.24,0.7772,True,44,False,False
osafw-app/App_Data/template/admin/demosdynamic/index/btn_multidel_more.html,0,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demosdynamic/index/col_custom.html,3,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demosdynamic/index/list_filter_actions.html,1,.html,1,1,0,1,1,1.0,2026-01-07T19:26:36-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demosdynamic/index/list_filter_more.html,1,.html,2,2,3,5,1,1.0,2026-01-07T19:26:36-06:00,0,0.0,0,0.0,10.0,0.1053,False,0,False,False
osafw-app/App_Data/template/admin/demosdynamic/index/list_row_btn.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demosdynamic/index/list_table.html,2,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demosdynamic/index/load_script.html,2,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demosdynamic/index/main.html,3,.html,1,1,4,5,1,1.0,2025-12-26T15:39:04-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demosdynamic/index/onload.js,0,.js,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demosdynamic/index/page_header_actions.html,1,.html,1,1,0,1,1,1.0,2025-12-26T15:39:04-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demosdynamic/index/return_url.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demosdynamic/index/row_click_url.html,1,.html,1,1,1,2,1,1.0,2024-08-07T15:17:51-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demosdynamic/index/title.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demosdynamic/index/userlist_entity.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demosdynamic/show/custom_field.html,3,.html,1,1,1,2,1,1.0,2026-01-12T16:40:07-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demosdynamic/show/form.html,6,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demosdynamic/show/load_script.html,2,.html,1,2,1,3,1,1.0,2026-01-10T15:24:15-06:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demosdynamic/show/main.html,8,.html,2,5,6,11,1,1.0,2025-12-26T15:39:04-06:00,0,0.0,0,0.0,10.0,0.1874,False,0,False,False
osafw-app/App_Data/template/admin/demosdynamic/show/onload.js,1,.js,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demosdynamic/show/return_url.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demosdynamic/show/subtable.html,1,.html,1,1,1,2,1,1.0,2024-06-11T13:32:11-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demosdynamic/show/subtable_demos_items.html,36,.html,2,5,4,9,1,1.0,2026-01-14T15:09:02-06:00,0,0.0,0,38.89,8.5,0.2403,False,0,False,False
osafw-app/App_Data/template/admin/demosdynamic/show/title.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demosdynamic/show/userlist_entity.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demosdynamic/showform/form.html,6,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demosdynamic/showform/load_script.html,7,.html,4,4,3,7,1,1.0,2026-01-20T08:32:06-06:00,0,0.0,0,0.0,10.0,0.2741,False,0,False,False
osafw-app/App_Data/template/admin/demosdynamic/showform/main.html,13,.html,4,6,8,14,1,1.0,2026-01-14T15:09:02-06:00,0,0.0,0,0.0,10.0,0.3088,False,0,False,False
osafw-app/App_Data/template/admin/demosdynamic/showform/onload.js,0,.js,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demosdynamic/showform/subtable.html,1,.html,1,1,1,2,1,1.0,2024-06-11T13:32:11-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demosdynamic/showform/subtable_demos_items.html,44,.html,5,14,13,27,1,1.0,2026-01-14T15:09:02-06:00,0,0.0,0,34.09,8.5,0.4061,False,0,False,False
osafw-app/App_Data/template/admin/demosdynamic/showform/title.html,2,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demosdynamic/url.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demosvue/config.json,705,.json,10,771,59,830,1,1.0,2026-01-19T20:30:09-06:00,0,0.0,0,78.44,7.33,0.664,True,93,False,False
osafw-app/App_Data/template/admin/demosvue/index/app.js,3,.js,2,4,0,4,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,0.0,10.0,0.1489,False,0,False,False
osafw-app/App_Data/template/admin/demosvue/index/main.html,14,.html,1,14,0,14,1,1.0,2024-06-11T13:32:11-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demosvue/index/store.js,7,.js,1,10,0,10,1,1.0,2024-06-11T13:32:11-05:00,0,0.0,0,42.86,8.5,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demosvue/index/title.html,1,.html,1,1,0,1,1,1.0,2024-06-11T13:32:11-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demosvue/index/vue/subtable_demos_items.html,181,.html,5,247,53,300,1,1.0,2026-01-10T16:54:17-06:00,0,0.0,0,42.54,8.5,0.4748,False,0,False,False
osafw-app/App_Data/template/admin/demosvue/index/vue_components.html,34,.html,5,38,1,39,1,1.0,2026-01-16T18:09:19-06:00,0,0.0,0,0.0,10.0,0.3924,False,0,False,False
osafw-app/App_Data/template/admin/demosvue/url.html,1,.html,1,1,0,1,1,1.0,2024-06-11T13:32:11-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demosvuesimple/index/app.js,11,.js,2,21,0,21,1,1.0,2025-11-12T14:19:45-06:00,1,1.0,7,18.18,9.0,0.1993,False,0,False,False
osafw-app/App_Data/template/admin/demosvuesimple/index/main.html,14,.html,1,16,0,16,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,14.29,9.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demosvuesimple/index/store.js,7,.js,1,10,0,10,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,42.86,8.5,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demosvuesimple/index/title.html,1,.html,1,1,0,1,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demosvuesimple/index/vue_components.html,0,.html,1,1,0,1,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/demosvuesimple/url.html,1,.html,1,1,0,1,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/fwupdates/config.json,145,.json,2,156,10,166,1,1.0,2026-01-20T13:43:42-06:00,0,0.0,0,63.45,8.5,0.2823,False,0,False,False
osafw-app/App_Data/template/admin/lookups/index/head.css,6,.css,0,0,0,0,0,0.0,,0,0.0,0,33.33,8.5,0.0,False,0,False,False
osafw-app/App_Data/template/admin/lookups/index/list_table.html,14,.html,1,14,0,14,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,21.43,8.5,0.0,False,0,False,False
osafw-app/App_Data/template/admin/lookups/index/main.html,5,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/lookups/index/row_click_url.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/lookups/index/title.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/lookups/url.html,1,.html,1,1,0,1,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/reports/common/btn_apply_print.html,2,.html,1,2,2,4,1,1.0,2024-06-11T16:12:45-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/reports/common/btn_download.html,10,.html,2,2,2,4,1,1.0,2025-06-17T15:53:42-05:00,0,0.0,0,0.0,10.0,0.1958,False,0,False,False
osafw-app/App_Data/template/admin/reports/common/btn_download2.html,9,.html,1,1,1,2,1,1.0,2024-06-11T16:12:45-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/reports/common/btn_download3.html,8,.html,1,1,1,2,1,1.0,2024-06-11T16:12:45-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/reports/common/btn_email.html,1,.html,1,1,0,1,1,1.0,2024-09-25T13:22:58-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/reports/common/btn_reset.html,1,.html,2,2,2,4,2,0.5,2024-09-24T21:44:56+03:00,0,0.0,0,0.0,10.0,0.1053,False,0,False,False
osafw-app/App_Data/template/admin/reports/common/ctr.html,1,.html,0,0,0,0,0,0.0,,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/reports/common/docx.html,6,.html,1,1,1,2,1,1.0,2024-01-31T21:51:56+02:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/reports/common/emailto.html,26,.html,1,26,0,26,1,1.0,2024-09-25T13:22:58-05:00,0,0.0,0,53.85,8.5,0.0,False,0,False,False
osafw-app/App_Data/template/admin/reports/common/filter_buttons.html,9,.html,1,2,0,2,1,1.0,2024-09-25T13:22:58-05:00,0,0.0,0,22.22,8.5,0.0,False,0,False,False
osafw-app/App_Data/template/admin/reports/common/filter_buttons2.html,7,.html,0,0,0,0,0,0.0,,0,0.0,0,28.57,8.5,0.0,False,0,False,False
osafw-app/App_Data/template/admin/reports/common/filter_buttons3.html,7,.html,0,0,0,0,0,0.0,,0,0.0,0,28.57,8.5,0.0,False,0,False,False
osafw-app/App_Data/template/admin/reports/common/filter_dates.html,13,.html,1,2,2,4,1,1.0,2024-06-11T16:12:45-05:00,0,0.0,0,76.92,8.5,0.0,False,0,False,False
osafw-app/App_Data/template/admin/reports/common/filter_year.html,9,.html,0,0,0,0,0,0.0,,0,0.0,0,22.22,8.5,0.0,False,0,False,False
osafw-app/App_Data/template/admin/reports/common/head.css,17,.css,0,0,0,0,0,0.0,,0,0.0,0,29.41,8.5,0.0,False,0,False,False
osafw-app/App_Data/template/admin/reports/common/onload.js,23,.js,1,24,0,24,1,1.0,2024-09-25T13:22:58-05:00,2,1.25,13,21.74,8.5,0.0,False,0,False,False
osafw-app/App_Data/template/admin/reports/common/pdf.html,37,.html,2,3,2,5,2,0.6,2024-01-31T21:51:56+02:00,0,0.0,0,24.32,8.5,0.2411,False,0,False,False
osafw-app/App_Data/template/admin/reports/common/title.html,1,.html,2,2,1,3,1,1.0,2024-09-25T08:47:20-05:00,0,0.0,0,0.0,10.0,0.1053,False,0,False,False
osafw-app/App_Data/template/admin/reports/common/tr_sort.html,1,.html,1,1,0,1,1,1.0,2024-09-25T08:47:20-05:00,0,0.0,0,0.0,10.0,0.0,False,0,False,False
osafw-app/App_Data/template/admin/reports/common/xls.html,28,.html,2,2,2,4,2,0.5,2024-01-31T21:51:56+02:00,0,0.0,0,21.43,8.5,0.232,False,0,False,False
